Date_id,Dates,Days,Months,Monthnames,Years,Quarters,Semesters,Weekdays
20130312,2013/12/03,12,3,Março,2013,Q1,H1,Terça
20130313,2013/13/03,13,3,Março,2013,Q1,H1,Quarta
20130314,2013/14/03,14,3,Março,2013,Q1,H1,Quinta
20130315,2013/15/03,15,3,Março,2013,Q1,H1,Sexta
20130316,2013/16/03,16,3,Março,2013,Q1,H1,Sábado
20130317,2013/17/03,17,3,Março,2013,Q1,H1,Domingo
20130318,2013/18/03,18,3,Março,2013,Q1,H1,Segunda
20130319,2013/19/03,19,3,Março,2013,Q1,H1,Terça
20130320,2013/20/03,20,3,Março,2013,Q1,H1,Quarta
20130321,2013/21/03,21,3,Março,2013,Q1,H1,Quinta
20130322,2013/22/03,22,3,Março,2013,Q1,H1,Sexta
20130323,2013/23/03,23,3,Março,2013,Q1,H1,Sábado
20130324,2013/24/03,24,3,Março,2013,Q1,H1,Domingo
20130325,2013/25/03,25,3,Março,2013,Q1,H1,Segunda
20130326,2013/26/03,26,3,Março,2013,Q1,H1,Terça
20130327,2013/27/03,27,3,Março,2013,Q1,H1,Quarta
20130328,2013/28/03,28,3,Março,2013,Q1,H1,Quinta
20130329,2013/29/03,29,3,Março,2013,Q1,H1,Sexta
20130330,2013/30/03,30,3,Março,2013,Q1,H1,Sábado
20130331,2013/31/03,31,3,Março,2013,Q1,H1,Domingo
20130401,2013/01/04,1,4,Abril,2013,Q2,H1,Segunda
20130402,2013/02/04,2,4,Abril,2013,Q2,H1,Terça
20130403,2013/03/04,3,4,Abril,2013,Q2,H1,Quarta
20130404,2013/04/04,4,4,Abril,2013,Q2,H1,Quinta
20130405,2013/05/04,5,4,Abril,2013,Q2,H1,Sexta
20130406,2013/06/04,6,4,Abril,2013,Q2,H1,Sábado
20130407,2013/07/04,7,4,Abril,2013,Q2,H1,Domingo
20130408,2013/08/04,8,4,Abril,2013,Q2,H1,Segunda
20130409,2013/09/04,9,4,Abril,2013,Q2,H1,Terça
20130410,2013/10/04,10,4,Abril,2013,Q2,H1,Quarta
20130411,2013/11/04,11,4,Abril,2013,Q2,H1,Quinta
20130412,2013/12/04,12,4,Abril,2013,Q2,H1,Sexta
20130413,2013/13/04,13,4,Abril,2013,Q2,H1,Sábado
20130414,2013/14/04,14,4,Abril,2013,Q2,H1,Domingo
20130415,2013/15/04,15,4,Abril,2013,Q2,H1,Segunda
20130416,2013/16/04,16,4,Abril,2013,Q2,H1,Terça
20130417,2013/17/04,17,4,Abril,2013,Q2,H1,Quarta
20130418,2013/18/04,18,4,Abril,2013,Q2,H1,Quinta
20130419,2013/19/04,19,4,Abril,2013,Q2,H1,Sexta
20130420,2013/20/04,20,4,Abril,2013,Q2,H1,Sábado
20130421,2013/21/04,21,4,Abril,2013,Q2,H1,Domingo
20130422,2013/22/04,22,4,Abril,2013,Q2,H1,Segunda
20130423,2013/23/04,23,4,Abril,2013,Q2,H1,Terça
20130424,2013/24/04,24,4,Abril,2013,Q2,H1,Quarta
20130425,2013/25/04,25,4,Abril,2013,Q2,H1,Quinta
20130426,2013/26/04,26,4,Abril,2013,Q2,H1,Sexta
20130427,2013/27/04,27,4,Abril,2013,Q2,H1,Sábado
20130428,2013/28/04,28,4,Abril,2013,Q2,H1,Domingo
20130429,2013/29/04,29,4,Abril,2013,Q2,H1,Segunda
20130430,2013/30/04,30,4,Abril,2013,Q2,H1,Terça
20130501,2013/01/05,1,5,Maio,2013,Q2,H1,Quarta
20130502,2013/02/05,2,5,Maio,2013,Q2,H1,Quinta
20130503,2013/03/05,3,5,Maio,2013,Q2,H1,Sexta
20130504,2013/04/05,4,5,Maio,2013,Q2,H1,Sábado
20130505,2013/05/05,5,5,Maio,2013,Q2,H1,Domingo
20130506,2013/06/05,6,5,Maio,2013,Q2,H1,Segunda
20130507,2013/07/05,7,5,Maio,2013,Q2,H1,Terça
20130508,2013/08/05,8,5,Maio,2013,Q2,H1,Quarta
20130509,2013/09/05,9,5,Maio,2013,Q2,H1,Quinta
20130510,2013/10/05,10,5,Maio,2013,Q2,H1,Sexta
20130511,2013/11/05,11,5,Maio,2013,Q2,H1,Sábado
20130512,2013/12/05,12,5,Maio,2013,Q2,H1,Domingo
20130513,2013/13/05,13,5,Maio,2013,Q2,H1,Segunda
20130514,2013/14/05,14,5,Maio,2013,Q2,H1,Terça
20130515,2013/15/05,15,5,Maio,2013,Q2,H1,Quarta
20130516,2013/16/05,16,5,Maio,2013,Q2,H1,Quinta
20130517,2013/17/05,17,5,Maio,2013,Q2,H1,Sexta
20130518,2013/18/05,18,5,Maio,2013,Q2,H1,Sábado
20130519,2013/19/05,19,5,Maio,2013,Q2,H1,Domingo
20130520,2013/20/05,20,5,Maio,2013,Q2,H1,Segunda
20130521,2013/21/05,21,5,Maio,2013,Q2,H1,Terça
20130522,2013/22/05,22,5,Maio,2013,Q2,H1,Quarta
20130523,2013/23/05,23,5,Maio,2013,Q2,H1,Quinta
20130524,2013/24/05,24,5,Maio,2013,Q2,H1,Sexta
20130525,2013/25/05,25,5,Maio,2013,Q2,H1,Sábado
20130526,2013/26/05,26,5,Maio,2013,Q2,H1,Domingo
20130527,2013/27/05,27,5,Maio,2013,Q2,H1,Segunda
20130528,2013/28/05,28,5,Maio,2013,Q2,H1,Terça
20130529,2013/29/05,29,5,Maio,2013,Q2,H1,Quarta
20130530,2013/30/05,30,5,Maio,2013,Q2,H1,Quinta
20130531,2013/31/05,31,5,Maio,2013,Q2,H1,Sexta
20130601,2013/01/06,1,6,Junho,2013,Q2,H1,Sábado
20130602,2013/02/06,2,6,Junho,2013,Q2,H1,Domingo
20130603,2013/03/06,3,6,Junho,2013,Q2,H1,Segunda
20130604,2013/04/06,4,6,Junho,2013,Q2,H1,Terça
20130605,2013/05/06,5,6,Junho,2013,Q2,H1,Quarta
20130606,2013/06/06,6,6,Junho,2013,Q2,H1,Quinta
20130607,2013/07/06,7,6,Junho,2013,Q2,H1,Sexta
20130608,2013/08/06,8,6,Junho,2013,Q2,H1,Sábado
20130609,2013/09/06,9,6,Junho,2013,Q2,H1,Domingo
20130610,2013/10/06,10,6,Junho,2013,Q2,H1,Segunda
20130611,2013/11/06,11,6,Junho,2013,Q2,H1,Terça
20130612,2013/12/06,12,6,Junho,2013,Q2,H1,Quarta
20130613,2013/13/06,13,6,Junho,2013,Q2,H1,Quinta
20130614,2013/14/06,14,6,Junho,2013,Q2,H1,Sexta
20130615,2013/15/06,15,6,Junho,2013,Q2,H1,Sábado
20130616,2013/16/06,16,6,Junho,2013,Q2,H1,Domingo
20130617,2013/17/06,17,6,Junho,2013,Q2,H1,Segunda
20130618,2013/18/06,18,6,Junho,2013,Q2,H1,Terça
20130619,2013/19/06,19,6,Junho,2013,Q2,H1,Quarta
20130620,2013/20/06,20,6,Junho,2013,Q2,H1,Quinta
20130621,2013/21/06,21,6,Junho,2013,Q2,H1,Sexta
20130622,2013/22/06,22,6,Junho,2013,Q2,H1,Sábado
20130623,2013/23/06,23,6,Junho,2013,Q2,H1,Domingo
20130624,2013/24/06,24,6,Junho,2013,Q2,H1,Segunda
20130625,2013/25/06,25,6,Junho,2013,Q2,H1,Terça
20130626,2013/26/06,26,6,Junho,2013,Q2,H1,Quarta
20130627,2013/27/06,27,6,Junho,2013,Q2,H1,Quinta
20130628,2013/28/06,28,6,Junho,2013,Q2,H1,Sexta
20130629,2013/29/06,29,6,Junho,2013,Q2,H1,Sábado
20130630,2013/30/06,30,6,Junho,2013,Q2,H1,Domingo
20130701,2013/01/07,1,7,Julho,2013,Q3,H2,Segunda
20130702,2013/02/07,2,7,Julho,2013,Q3,H2,Terça
20130703,2013/03/07,3,7,Julho,2013,Q3,H2,Quarta
20130704,2013/04/07,4,7,Julho,2013,Q3,H2,Quinta
20130705,2013/05/07,5,7,Julho,2013,Q3,H2,Sexta
20130706,2013/06/07,6,7,Julho,2013,Q3,H2,Sábado
20130707,2013/07/07,7,7,Julho,2013,Q3,H2,Domingo
20130708,2013/08/07,8,7,Julho,2013,Q3,H2,Segunda
20130709,2013/09/07,9,7,Julho,2013,Q3,H2,Terça
20130710,2013/10/07,10,7,Julho,2013,Q3,H2,Quarta
20130711,2013/11/07,11,7,Julho,2013,Q3,H2,Quinta
20130712,2013/12/07,12,7,Julho,2013,Q3,H2,Sexta
20130713,2013/13/07,13,7,Julho,2013,Q3,H2,Sábado
20130714,2013/14/07,14,7,Julho,2013,Q3,H2,Domingo
20130715,2013/15/07,15,7,Julho,2013,Q3,H2,Segunda
20130716,2013/16/07,16,7,Julho,2013,Q3,H2,Terça
20130717,2013/17/07,17,7,Julho,2013,Q3,H2,Quarta
20130718,2013/18/07,18,7,Julho,2013,Q3,H2,Quinta
20130719,2013/19/07,19,7,Julho,2013,Q3,H2,Sexta
20130720,2013/20/07,20,7,Julho,2013,Q3,H2,Sábado
20130721,2013/21/07,21,7,Julho,2013,Q3,H2,Domingo
20130722,2013/22/07,22,7,Julho,2013,Q3,H2,Segunda
20130723,2013/23/07,23,7,Julho,2013,Q3,H2,Terça
20130724,2013/24/07,24,7,Julho,2013,Q3,H2,Quarta
20130725,2013/25/07,25,7,Julho,2013,Q3,H2,Quinta
20130726,2013/26/07,26,7,Julho,2013,Q3,H2,Sexta
20130727,2013/27/07,27,7,Julho,2013,Q3,H2,Sábado
20130728,2013/28/07,28,7,Julho,2013,Q3,H2,Domingo
20130729,2013/29/07,29,7,Julho,2013,Q3,H2,Segunda
20130730,2013/30/07,30,7,Julho,2013,Q3,H2,Terça
20130731,2013/31/07,31,7,Julho,2013,Q3,H2,Quarta
20130801,2013/01/08,1,8,Agosto,2013,Q3,H2,Quinta
20130802,2013/02/08,2,8,Agosto,2013,Q3,H2,Sexta
20130803,2013/03/08,3,8,Agosto,2013,Q3,H2,Sábado
20130804,2013/04/08,4,8,Agosto,2013,Q3,H2,Domingo
20130805,2013/05/08,5,8,Agosto,2013,Q3,H2,Segunda
20130806,2013/06/08,6,8,Agosto,2013,Q3,H2,Terça
20130807,2013/07/08,7,8,Agosto,2013,Q3,H2,Quarta
20130808,2013/08/08,8,8,Agosto,2013,Q3,H2,Quinta
20130809,2013/09/08,9,8,Agosto,2013,Q3,H2,Sexta
20130810,2013/10/08,10,8,Agosto,2013,Q3,H2,Sábado
20130811,2013/11/08,11,8,Agosto,2013,Q3,H2,Domingo
20130812,2013/12/08,12,8,Agosto,2013,Q3,H2,Segunda
20130813,2013/13/08,13,8,Agosto,2013,Q3,H2,Terça
20130814,2013/14/08,14,8,Agosto,2013,Q3,H2,Quarta
20130815,2013/15/08,15,8,Agosto,2013,Q3,H2,Quinta
20130816,2013/16/08,16,8,Agosto,2013,Q3,H2,Sexta
20130817,2013/17/08,17,8,Agosto,2013,Q3,H2,Sábado
20130818,2013/18/08,18,8,Agosto,2013,Q3,H2,Domingo
20130819,2013/19/08,19,8,Agosto,2013,Q3,H2,Segunda
20130820,2013/20/08,20,8,Agosto,2013,Q3,H2,Terça
20130821,2013/21/08,21,8,Agosto,2013,Q3,H2,Quarta
20130822,2013/22/08,22,8,Agosto,2013,Q3,H2,Quinta
20130823,2013/23/08,23,8,Agosto,2013,Q3,H2,Sexta
20130824,2013/24/08,24,8,Agosto,2013,Q3,H2,Sábado
20130825,2013/25/08,25,8,Agosto,2013,Q3,H2,Domingo
20130826,2013/26/08,26,8,Agosto,2013,Q3,H2,Segunda
20130827,2013/27/08,27,8,Agosto,2013,Q3,H2,Terça
20130828,2013/28/08,28,8,Agosto,2013,Q3,H2,Quarta
20130829,2013/29/08,29,8,Agosto,2013,Q3,H2,Quinta
20130830,2013/30/08,30,8,Agosto,2013,Q3,H2,Sexta
20130831,2013/31/08,31,8,Agosto,2013,Q3,H2,Sábado
20130901,2013/01/09,1,9,Setembro,2013,Q3,H2,Domingo
20130902,2013/02/09,2,9,Setembro,2013,Q3,H2,Segunda
20130903,2013/03/09,3,9,Setembro,2013,Q3,H2,Terça
20130904,2013/04/09,4,9,Setembro,2013,Q3,H2,Quarta
20130905,2013/05/09,5,9,Setembro,2013,Q3,H2,Quinta
20130906,2013/06/09,6,9,Setembro,2013,Q3,H2,Sexta
20130907,2013/07/09,7,9,Setembro,2013,Q3,H2,Sábado
20130908,2013/08/09,8,9,Setembro,2013,Q3,H2,Domingo
20130909,2013/09/09,9,9,Setembro,2013,Q3,H2,Segunda
20130910,2013/10/09,10,9,Setembro,2013,Q3,H2,Terça
20130911,2013/11/09,11,9,Setembro,2013,Q3,H2,Quarta
20130912,2013/12/09,12,9,Setembro,2013,Q3,H2,Quinta
20130913,2013/13/09,13,9,Setembro,2013,Q3,H2,Sexta
20130914,2013/14/09,14,9,Setembro,2013,Q3,H2,Sábado
20130915,2013/15/09,15,9,Setembro,2013,Q3,H2,Domingo
20130916,2013/16/09,16,9,Setembro,2013,Q3,H2,Segunda
20130917,2013/17/09,17,9,Setembro,2013,Q3,H2,Terça
20130918,2013/18/09,18,9,Setembro,2013,Q3,H2,Quarta
20130919,2013/19/09,19,9,Setembro,2013,Q3,H2,Quinta
20130920,2013/20/09,20,9,Setembro,2013,Q3,H2,Sexta
20130921,2013/21/09,21,9,Setembro,2013,Q3,H2,Sábado
20130922,2013/22/09,22,9,Setembro,2013,Q3,H2,Domingo
20130923,2013/23/09,23,9,Setembro,2013,Q3,H2,Segunda
20130924,2013/24/09,24,9,Setembro,2013,Q3,H2,Terça
20130925,2013/25/09,25,9,Setembro,2013,Q3,H2,Quarta
20130926,2013/26/09,26,9,Setembro,2013,Q3,H2,Quinta
20130927,2013/27/09,27,9,Setembro,2013,Q3,H2,Sexta
20130928,2013/28/09,28,9,Setembro,2013,Q3,H2,Sábado
20130929,2013/29/09,29,9,Setembro,2013,Q3,H2,Domingo
20130930,2013/30/09,30,9,Setembro,2013,Q3,H2,Segunda
20131001,2013/01/10,1,10,Outubro,2013,Q4,H2,Terça
20131002,2013/02/10,2,10,Outubro,2013,Q4,H2,Quarta
20131003,2013/03/10,3,10,Outubro,2013,Q4,H2,Quinta
20131004,2013/04/10,4,10,Outubro,2013,Q4,H2,Sexta
20131005,2013/05/10,5,10,Outubro,2013,Q4,H2,Sábado
20131006,2013/06/10,6,10,Outubro,2013,Q4,H2,Domingo
20131007,2013/07/10,7,10,Outubro,2013,Q4,H2,Segunda
20131008,2013/08/10,8,10,Outubro,2013,Q4,H2,Terça
20131009,2013/09/10,9,10,Outubro,2013,Q4,H2,Quarta
20131010,2013/10/10,10,10,Outubro,2013,Q4,H2,Quinta
20131011,2013/11/10,11,10,Outubro,2013,Q4,H2,Sexta
20131012,2013/12/10,12,10,Outubro,2013,Q4,H2,Sábado
20131013,2013/13/10,13,10,Outubro,2013,Q4,H2,Domingo
20131014,2013/14/10,14,10,Outubro,2013,Q4,H2,Segunda
20131015,2013/15/10,15,10,Outubro,2013,Q4,H2,Terça
20131016,2013/16/10,16,10,Outubro,2013,Q4,H2,Quarta
20131017,2013/17/10,17,10,Outubro,2013,Q4,H2,Quinta
20131018,2013/18/10,18,10,Outubro,2013,Q4,H2,Sexta
20131019,2013/19/10,19,10,Outubro,2013,Q4,H2,Sábado
20131020,2013/20/10,20,10,Outubro,2013,Q4,H2,Domingo
20131021,2013/21/10,21,10,Outubro,2013,Q4,H2,Segunda
20131022,2013/22/10,22,10,Outubro,2013,Q4,H2,Terça
20131023,2013/23/10,23,10,Outubro,2013,Q4,H2,Quarta
20131024,2013/24/10,24,10,Outubro,2013,Q4,H2,Quinta
20131025,2013/25/10,25,10,Outubro,2013,Q4,H2,Sexta
20131026,2013/26/10,26,10,Outubro,2013,Q4,H2,Sábado
20131027,2013/27/10,27,10,Outubro,2013,Q4,H2,Domingo
20131028,2013/28/10,28,10,Outubro,2013,Q4,H2,Segunda
20131029,2013/29/10,29,10,Outubro,2013,Q4,H2,Terça
20131030,2013/30/10,30,10,Outubro,2013,Q4,H2,Quarta
20131031,2013/31/10,31,10,Outubro,2013,Q4,H2,Quinta
20131101,2013/01/11,1,11,Novembro,2013,Q4,H2,Sexta
20131102,2013/02/11,2,11,Novembro,2013,Q4,H2,Sábado
20131103,2013/03/11,3,11,Novembro,2013,Q4,H2,Domingo
20131104,2013/04/11,4,11,Novembro,2013,Q4,H2,Segunda
20131105,2013/05/11,5,11,Novembro,2013,Q4,H2,Terça
20131106,2013/06/11,6,11,Novembro,2013,Q4,H2,Quarta
20131107,2013/07/11,7,11,Novembro,2013,Q4,H2,Quinta
20131108,2013/08/11,8,11,Novembro,2013,Q4,H2,Sexta
20131109,2013/09/11,9,11,Novembro,2013,Q4,H2,Sábado
20131110,2013/10/11,10,11,Novembro,2013,Q4,H2,Domingo
20131111,2013/11/11,11,11,Novembro,2013,Q4,H2,Segunda
20131112,2013/12/11,12,11,Novembro,2013,Q4,H2,Terça
20131113,2013/13/11,13,11,Novembro,2013,Q4,H2,Quarta
20131114,2013/14/11,14,11,Novembro,2013,Q4,H2,Quinta
20131115,2013/15/11,15,11,Novembro,2013,Q4,H2,Sexta
20131116,2013/16/11,16,11,Novembro,2013,Q4,H2,Sábado
20131117,2013/17/11,17,11,Novembro,2013,Q4,H2,Domingo
20131118,2013/18/11,18,11,Novembro,2013,Q4,H2,Segunda
20131119,2013/19/11,19,11,Novembro,2013,Q4,H2,Terça
20131120,2013/20/11,20,11,Novembro,2013,Q4,H2,Quarta
20131121,2013/21/11,21,11,Novembro,2013,Q4,H2,Quinta
20131122,2013/22/11,22,11,Novembro,2013,Q4,H2,Sexta
20131123,2013/23/11,23,11,Novembro,2013,Q4,H2,Sábado
20131124,2013/24/11,24,11,Novembro,2013,Q4,H2,Domingo
20131125,2013/25/11,25,11,Novembro,2013,Q4,H2,Segunda
20131126,2013/26/11,26,11,Novembro,2013,Q4,H2,Terça
20131127,2013/27/11,27,11,Novembro,2013,Q4,H2,Quarta
20131128,2013/28/11,28,11,Novembro,2013,Q4,H2,Quinta
20131129,2013/29/11,29,11,Novembro,2013,Q4,H2,Sexta
20131130,2013/30/11,30,11,Novembro,2013,Q4,H2,Sábado
20131201,2013/01/12,1,12,Dezembro,2013,Q4,H2,Domingo
20131202,2013/02/12,2,12,Dezembro,2013,Q4,H2,Segunda
20131203,2013/03/12,3,12,Dezembro,2013,Q4,H2,Terça
20131204,2013/04/12,4,12,Dezembro,2013,Q4,H2,Quarta
20131205,2013/05/12,5,12,Dezembro,2013,Q4,H2,Quinta
20131206,2013/06/12,6,12,Dezembro,2013,Q4,H2,Sexta
20131207,2013/07/12,7,12,Dezembro,2013,Q4,H2,Sábado
20131208,2013/08/12,8,12,Dezembro,2013,Q4,H2,Domingo
20131209,2013/09/12,9,12,Dezembro,2013,Q4,H2,Segunda
20131210,2013/10/12,10,12,Dezembro,2013,Q4,H2,Terça
20131211,2013/11/12,11,12,Dezembro,2013,Q4,H2,Quarta
20131212,2013/12/12,12,12,Dezembro,2013,Q4,H2,Quinta
20131213,2013/13/12,13,12,Dezembro,2013,Q4,H2,Sexta
20131214,2013/14/12,14,12,Dezembro,2013,Q4,H2,Sábado
20131215,2013/15/12,15,12,Dezembro,2013,Q4,H2,Domingo
20131216,2013/16/12,16,12,Dezembro,2013,Q4,H2,Segunda
20131217,2013/17/12,17,12,Dezembro,2013,Q4,H2,Terça
20131218,2013/18/12,18,12,Dezembro,2013,Q4,H2,Quarta
20131219,2013/19/12,19,12,Dezembro,2013,Q4,H2,Quinta
20131220,2013/20/12,20,12,Dezembro,2013,Q4,H2,Sexta
20131221,2013/21/12,21,12,Dezembro,2013,Q4,H2,Sábado
20131222,2013/22/12,22,12,Dezembro,2013,Q4,H2,Domingo
20131223,2013/23/12,23,12,Dezembro,2013,Q4,H2,Segunda
20131224,2013/24/12,24,12,Dezembro,2013,Q4,H2,Terça
20131225,2013/25/12,25,12,Dezembro,2013,Q4,H2,Quarta
20131226,2013/26/12,26,12,Dezembro,2013,Q4,H2,Quinta
20131227,2013/27/12,27,12,Dezembro,2013,Q4,H2,Sexta
20131228,2013/28/12,28,12,Dezembro,2013,Q4,H2,Sábado
20131229,2013/29/12,29,12,Dezembro,2013,Q4,H2,Domingo
20131230,2013/30/12,30,12,Dezembro,2013,Q4,H2,Segunda
20131231,2013/31/12,31,12,Dezembro,2013,Q4,H2,Terça
20140101,2014/01/01,1,1,Janeiro,2014,Q1,H1,Quarta
20140102,2014/02/01,2,1,Janeiro,2014,Q1,H1,Quinta
20140103,2014/03/01,3,1,Janeiro,2014,Q1,H1,Sexta
20140104,2014/04/01,4,1,Janeiro,2014,Q1,H1,Sábado
20140105,2014/05/01,5,1,Janeiro,2014,Q1,H1,Domingo
20140106,2014/06/01,6,1,Janeiro,2014,Q1,H1,Segunda
20140107,2014/07/01,7,1,Janeiro,2014,Q1,H1,Terça
20140108,2014/08/01,8,1,Janeiro,2014,Q1,H1,Quarta
20140109,2014/09/01,9,1,Janeiro,2014,Q1,H1,Quinta
20140110,2014/10/01,10,1,Janeiro,2014,Q1,H1,Sexta
20140111,2014/11/01,11,1,Janeiro,2014,Q1,H1,Sábado
20140112,2014/12/01,12,1,Janeiro,2014,Q1,H1,Domingo
20140113,2014/13/01,13,1,Janeiro,2014,Q1,H1,Segunda
20140114,2014/14/01,14,1,Janeiro,2014,Q1,H1,Terça
20140115,2014/15/01,15,1,Janeiro,2014,Q1,H1,Quarta
20140116,2014/16/01,16,1,Janeiro,2014,Q1,H1,Quinta
20140117,2014/17/01,17,1,Janeiro,2014,Q1,H1,Sexta
20140118,2014/18/01,18,1,Janeiro,2014,Q1,H1,Sábado
20140119,2014/19/01,19,1,Janeiro,2014,Q1,H1,Domingo
20140120,2014/20/01,20,1,Janeiro,2014,Q1,H1,Segunda
20140121,2014/21/01,21,1,Janeiro,2014,Q1,H1,Terça
20140122,2014/22/01,22,1,Janeiro,2014,Q1,H1,Quarta
20140123,2014/23/01,23,1,Janeiro,2014,Q1,H1,Quinta
20140124,2014/24/01,24,1,Janeiro,2014,Q1,H1,Sexta
20140125,2014/25/01,25,1,Janeiro,2014,Q1,H1,Sábado
20140126,2014/26/01,26,1,Janeiro,2014,Q1,H1,Domingo
20140127,2014/27/01,27,1,Janeiro,2014,Q1,H1,Segunda
20140128,2014/28/01,28,1,Janeiro,2014,Q1,H1,Terça
20140129,2014/29/01,29,1,Janeiro,2014,Q1,H1,Quarta
20140130,2014/30/01,30,1,Janeiro,2014,Q1,H1,Quinta
20140131,2014/31/01,31,1,Janeiro,2014,Q1,H1,Sexta
20140201,2014/01/02,1,2,Fevereiro,2014,Q1,H1,Sábado
20140202,2014/02/02,2,2,Fevereiro,2014,Q1,H1,Domingo
20140203,2014/03/02,3,2,Fevereiro,2014,Q1,H1,Segunda
20140204,2014/04/02,4,2,Fevereiro,2014,Q1,H1,Terça
20140205,2014/05/02,5,2,Fevereiro,2014,Q1,H1,Quarta
20140206,2014/06/02,6,2,Fevereiro,2014,Q1,H1,Quinta
20140207,2014/07/02,7,2,Fevereiro,2014,Q1,H1,Sexta
20140208,2014/08/02,8,2,Fevereiro,2014,Q1,H1,Sábado
20140209,2014/09/02,9,2,Fevereiro,2014,Q1,H1,Domingo
20140210,2014/10/02,10,2,Fevereiro,2014,Q1,H1,Segunda
20140211,2014/11/02,11,2,Fevereiro,2014,Q1,H1,Terça
20140212,2014/12/02,12,2,Fevereiro,2014,Q1,H1,Quarta
20140213,2014/13/02,13,2,Fevereiro,2014,Q1,H1,Quinta
20140214,2014/14/02,14,2,Fevereiro,2014,Q1,H1,Sexta
20140215,2014/15/02,15,2,Fevereiro,2014,Q1,H1,Sábado
20140216,2014/16/02,16,2,Fevereiro,2014,Q1,H1,Domingo
20140217,2014/17/02,17,2,Fevereiro,2014,Q1,H1,Segunda
20140218,2014/18/02,18,2,Fevereiro,2014,Q1,H1,Terça
20140219,2014/19/02,19,2,Fevereiro,2014,Q1,H1,Quarta
20140220,2014/20/02,20,2,Fevereiro,2014,Q1,H1,Quinta
20140221,2014/21/02,21,2,Fevereiro,2014,Q1,H1,Sexta
20140222,2014/22/02,22,2,Fevereiro,2014,Q1,H1,Sábado
20140223,2014/23/02,23,2,Fevereiro,2014,Q1,H1,Domingo
20140224,2014/24/02,24,2,Fevereiro,2014,Q1,H1,Segunda
20140225,2014/25/02,25,2,Fevereiro,2014,Q1,H1,Terça
20140226,2014/26/02,26,2,Fevereiro,2014,Q1,H1,Quarta
20140227,2014/27/02,27,2,Fevereiro,2014,Q1,H1,Quinta
20140228,2014/28/02,28,2,Fevereiro,2014,Q1,H1,Sexta
20140301,2014/01/03,1,3,Março,2014,Q1,H1,Sábado
20140302,2014/02/03,2,3,Março,2014,Q1,H1,Domingo
20140303,2014/03/03,3,3,Março,2014,Q1,H1,Segunda
20140304,2014/04/03,4,3,Março,2014,Q1,H1,Terça
20140305,2014/05/03,5,3,Março,2014,Q1,H1,Quarta
20140306,2014/06/03,6,3,Março,2014,Q1,H1,Quinta
20140307,2014/07/03,7,3,Março,2014,Q1,H1,Sexta
20140308,2014/08/03,8,3,Março,2014,Q1,H1,Sábado
20140309,2014/09/03,9,3,Março,2014,Q1,H1,Domingo
20140310,2014/10/03,10,3,Março,2014,Q1,H1,Segunda
20140311,2014/11/03,11,3,Março,2014,Q1,H1,Terça
20140312,2014/12/03,12,3,Março,2014,Q1,H1,Quarta
20140313,2014/13/03,13,3,Março,2014,Q1,H1,Quinta
20140314,2014/14/03,14,3,Março,2014,Q1,H1,Sexta
20140315,2014/15/03,15,3,Março,2014,Q1,H1,Sábado
20140316,2014/16/03,16,3,Março,2014,Q1,H1,Domingo
20140317,2014/17/03,17,3,Março,2014,Q1,H1,Segunda
20140318,2014/18/03,18,3,Março,2014,Q1,H1,Terça
20140319,2014/19/03,19,3,Março,2014,Q1,H1,Quarta
20140320,2014/20/03,20,3,Março,2014,Q1,H1,Quinta
20140321,2014/21/03,21,3,Março,2014,Q1,H1,Sexta
20140322,2014/22/03,22,3,Março,2014,Q1,H1,Sábado
20140323,2014/23/03,23,3,Março,2014,Q1,H1,Domingo
20140324,2014/24/03,24,3,Março,2014,Q1,H1,Segunda
20140325,2014/25/03,25,3,Março,2014,Q1,H1,Terça
20140326,2014/26/03,26,3,Março,2014,Q1,H1,Quarta
20140327,2014/27/03,27,3,Março,2014,Q1,H1,Quinta
20140328,2014/28/03,28,3,Março,2014,Q1,H1,Sexta
20140329,2014/29/03,29,3,Março,2014,Q1,H1,Sábado
20140330,2014/30/03,30,3,Março,2014,Q1,H1,Domingo
20140331,2014/31/03,31,3,Março,2014,Q1,H1,Segunda
20140401,2014/01/04,1,4,Abril,2014,Q2,H1,Terça
20140402,2014/02/04,2,4,Abril,2014,Q2,H1,Quarta
20140403,2014/03/04,3,4,Abril,2014,Q2,H1,Quinta
20140404,2014/04/04,4,4,Abril,2014,Q2,H1,Sexta
20140405,2014/05/04,5,4,Abril,2014,Q2,H1,Sábado
20140406,2014/06/04,6,4,Abril,2014,Q2,H1,Domingo
20140407,2014/07/04,7,4,Abril,2014,Q2,H1,Segunda
20140408,2014/08/04,8,4,Abril,2014,Q2,H1,Terça
20140409,2014/09/04,9,4,Abril,2014,Q2,H1,Quarta
20140410,2014/10/04,10,4,Abril,2014,Q2,H1,Quinta
20140411,2014/11/04,11,4,Abril,2014,Q2,H1,Sexta
20140412,2014/12/04,12,4,Abril,2014,Q2,H1,Sábado
20140413,2014/13/04,13,4,Abril,2014,Q2,H1,Domingo
20140414,2014/14/04,14,4,Abril,2014,Q2,H1,Segunda
20140415,2014/15/04,15,4,Abril,2014,Q2,H1,Terça
20140416,2014/16/04,16,4,Abril,2014,Q2,H1,Quarta
20140417,2014/17/04,17,4,Abril,2014,Q2,H1,Quinta
20140418,2014/18/04,18,4,Abril,2014,Q2,H1,Sexta
20140419,2014/19/04,19,4,Abril,2014,Q2,H1,Sábado
